2022-09-02 12:24:08.703989,23.9099864607,98773.0594048,23.9099864607,None
2022-09-02 12:24:09.106478,23.9103001393,98773.280464,23.9103001393,None
2022-09-02 12:24:09.513317,23.9106138179,98773.159637,23.9106138179,None
2022-09-02 12:24:09.919903,23.9106138179,98773.3305802,23.9106138179,None
2022-09-02 12:24:10.327222,23.9106138179,98773.3305802,23.9106138179,None
2022-09-02 12:24:10.734400,23.9112411752,98773.9436429,23.9112411752,None
2022-09-02 12:24:11.141281,23.9124958897,98773.973165,23.9124958897,None
2022-09-02 12:24:11.549260,23.9137506043,98774.0026866,23.9137506043,None
2022-09-02 12:24:11.956236,23.9150053188,98774.2031522,23.9150053188,None
2022-09-02 12:24:12.365419,23.9172010694,98774.2120772,23.9172010694,None
2022-09-02 12:24:12.772926,23.9172010694,98774.2120772,23.9172010694,None
2022-09-02 12:24:13.180157,23.9178284267,98774.1413645,23.9178284267,None
2022-09-02 12:24:13.589922,23.9190831413,98773.8289928,23.9190831413,None
2022-09-02 12:24:13.997466,23.9197104986,98773.5873333,23.9197104986,None
2022-09-02 12:24:14.410039,23.9225336066,98773.183644,23.9225336066,None
2022-09-02 12:24:14.817780,23.9225336066,98773.183644,23.9225336066,None
2022-09-02 12:24:15.226293,23.9244156787,98772.9714963,23.9244156787,None
2022-09-02 12:24:15.634600,23.9262977508,98773.443136,23.9262977508,None
2022-09-02 12:24:16.042041,23.929120859,98774.2360726,23.929120859,None
2022-09-02 12:24:16.378426,23.932257646,98774.0534339,23.932257646,None
2022-09-02 12:24:16.714835,23.932257646,98774.0534339,23.932257646,None
2022-09-02 12:24:17.121506,23.9347670757,98773.9415087,23.9347670757,None
2022-09-02 12:24:17.463232,23.9379038629,98773.9298104,23.9379038629,None
2022-09-02 12:24:17.803448,23.9379038629,98773.9298104,23.9379038629,None
2022-09-02 12:24:18.203164,23.941354329,98774.3101265,23.941354329,None
2022-09-02 12:24:18.540685,23.9448047952,98774.1775839,23.9448047952,None
2022-09-02 12:24:18.881335,23.9473142252,98774.2365976,23.9473142252,None
2022-09-02 12:24:19.283860,23.9473142252,98774.2365976,23.9473142252,None
2022-09-02 12:24:19.698907,23.9510783705,98774.6670228,23.9510783705,None
2022-09-02 12:24:20.107717,23.9542151583,98774.1424414,23.9542151583,None
2022-09-02 12:24:20.515855,23.9586066614,98774.502133,23.9586066614,None
2022-09-02 12:24:20.862788,23.9629981647,98775.3746948,23.9629981647,None
2022-09-02 12:24:21.199111,23.9629981647,98775.3746948,23.9629981647,None
2022-09-02 12:24:21.608712,23.9667623106,98775.1212791,23.9667623106,None
2022-09-02 12:24:22.017692,23.9708401356,98775.4308481,23.9708401356,None
2022-09-02 12:24:22.373303,23.9736632452,98774.343233,23.9736632452,None
2022-09-02 12:24:22.713507,23.9736632452,98774.343233,23.9736632452,None
2022-09-02 12:24:23.116228,23.9783684282,98774.923978,23.9783684282,None
2022-09-02 12:24:23.525652,23.9824462537,98775.4044952,23.9824462537,None
2022-09-02 12:24:23.868804,23.9868377582,98775.2512691,23.9868377582,None
2022-09-02 12:24:24.209678,23.9868377582,98775.2512691,23.9868377582,None
2022-09-02 12:24:24.616193,23.9915429419,98775.3191118,23.9915429419,None
2022-09-02 12:24:25.025862,23.9962481259,98775.72888,23.9962481259,None
2022-09-02 12:24:25.369533,23.9962481259,98775.72888,23.9962481259,None
2022-09-02 12:24:25.706480,24.0000122732,98775.6463698,24.0000122732,None
2022-09-02 12:24:26.109926,24.0040900997,98776.2978415,24.0040900997,None
2022-09-02 12:24:26.520511,24.0084816054,98776.3155478,24.0084816054,None
2022-09-02 12:24:26.868245,24.0084816054,98776.3155478,24.0084816054,None
2022-09-02 12:24:27.205821,24.0131867902,98776.2123881,24.0131867902,None
2022-09-02 12:24:27.609313,24.0188330124,98776.4305284,24.0188330124,None
2022-09-02 12:24:27.953475,24.0229108398,98775.714201,24.0229108398,None
2022-09-02 12:24:28.290575,24.0229108398,98775.714201,24.0229108398,None
2022-09-02 12:24:28.672023,24.0298117788,98775.7908138,24.0298117788,None
2022-09-02 12:24:29.009580,24.0367127184,98775.0125199,24.0367127184,None
2022-09-02 12:24:29.353434,24.0367127184,98775.0125199,24.0367127184,None
2022-09-02 12:24:29.771592,24.0429863004,98774.6469074,24.0429863004,None
2022-09-02 12:24:30.185062,24.0492598828,98774.9651963,24.0492598828,None
2022-09-02 12:24:30.526128,24.0549061073,98774.6703069,24.0549061073,None
2022-09-02 12:24:30.865526,24.0549061073,98774.6703069,24.0549061073,None
2022-09-02 12:24:31.273363,24.0614933698,98774.3547436,24.0614933698,None
2022-09-02 12:24:31.684176,24.0674532743,98774.2809102,24.0674532743,None
2022-09-02 12:24:32.102235,24.0740405377,98774.3072788,24.0740405377,None
2022-09-02 12:24:32.513793,24.0818825186,98774.1920848,24.0818825186,None
2022-09-02 12:24:32.926171,24.0887834623,98774.2685226,24.0887834623,None
2022-09-02 12:24:33.339617,24.0887834623,98774.2685226,24.0887834623,None
2022-09-02 12:24:33.758488,24.0938023308,98773.8733022,24.0938023308,None
2022-09-02 12:24:34.176878,24.1032127101,98774.3505648,24.1032127101,None
2022-09-02 12:24:34.522658,24.1119957317,98774.2145962,24.1119957317,None
2022-09-02 12:24:34.861054,24.1119957317,98774.2145962,24.1119957317,None
2022-09-02 12:24:35.266125,24.1204650748,98774.3704871,24.1204650748,None
2022-09-02 12:24:35.678538,24.1292480982,98774.0634505,24.1292480982,None
2022-09-02 12:24:36.089615,24.1386584813,98773.8565853,24.1386584813,None
2022-09-02 12:24:36.508621,24.147127827,98774.1833941,24.147127827,None
2022-09-02 12:24:36.852133,24.147127827,98774.1833941,24.147127827,None
2022-09-02 12:24:37.191350,24.1549698145,98773.5549223,24.1549698145,None
2022-09-02 12:24:37.595064,24.1643802004,98773.6899677,24.1643802004,None
2022-09-02 12:24:38.006673,24.1731632282,98772.8696987,24.1731632282,None
2022-09-02 12:24:38.355653,24.1731632282,98772.8696987,24.1731632282,None
2022-09-02 12:24:38.697608,24.1819462569,98772.5624274,24.1819462569,None
2022-09-02 12:24:39.101960,24.188533529,98771.9044001,24.188533529,None
2022-09-02 12:24:39.509333,24.1985712779,98772.3105251,24.1985712779,None
2022-09-02 12:24:39.848174,24.1985712779,98772.3105251,24.1985712779,None
2022-09-02 12:24:40.186723,24.2073543092,98772.1741671,24.2073543092,None
2022-09-02 12:24:40.590185,24.2164510211,98771.5747949,24.2164510211,None
2022-09-02 12:24:41.002549,24.225547734,98772.0015466,24.225547734,None
2022-09-02 12:24:41.414666,24.2349581276,98772.4783774,24.2349581276,None
2022-09-02 12:24:41.827032,24.2349581276,98772.4783774,24.2349581276,None
2022-09-02 12:24:42.225746,24.2459369214,98772.5215486,24.2459369214,None
2022-09-02 12:24:42.564335,24.255974677,98772.5854117,24.255974677,None
2022-09-02 12:24:42.906161,24.255974677,98772.5854117,24.255974677,None
2022-09-02 12:24:43.320816,24.2663261137,98773.3834963,24.2663261137,None
2022-09-02 12:24:43.724925,24.2763638716,98773.4472921,24.2763638716,None
2022-09-02 12:24:44.064319,24.2851469108,98773.4817009,24.2851469108,None
2022-09-02 12:24:44.422121,24.2942436308,98772.8819855,24.2942436308,None
2022-09-02 12:24:44.829949,24.2942436308,98772.8819855,24.2942436308,None
2022-09-02 12:24:45.169118,24.3052224322,98772.9249033,24.3052224322,None
2022-09-02 12:24:45.508130,24.3149465146,98773.2805476,24.3149465146,None
2022-09-02 12:24:45.912884,24.3149465146,98773.2805476,24.3149465146,None
2022-09-02 12:24:46.326534,24.3259253185,98773.1523248,24.3259253185,None
2022-09-02 12:24:46.674068,24.3365904437,98773.1450123,24.3365904437,None
2022-09-02 12:24:47.013496,24.3475692505,98772.6745612,24.3475692505,None
2022-09-02 12:24:47.425300,24.3576070178,98772.7380225,24.3576070178,None
2022-09-02 12:24:47.843471,24.3576070178,98772.7380225,24.3576070178,None
2022-09-02 12:24:48.259715,24.3701542287,98773.0311304,24.3701542287,None
2022-09-02 12:24:48.655933,24.3811330397,98773.0737173,24.3811330397,None
2022-09-02 12:24:48.995476,24.3921118521,98772.7741074,24.3921118521,None
2022-09-02 12:24:49.335402,24.3921118521,98772.7741074,24.3921118521,None
2022-09-02 12:24:49.744732,24.4037180267,98773.6010899,24.4037180267,None
2022-09-02 12:24:50.093531,24.4143831615,98773.4223662,24.4143831615,None
2022-09-02 12:24:50.435423,24.4266167,98772.8097124,24.4266167,None
2022-09-02 12:24:50.842024,24.4266167,98772.8097124,24.4266167,None
2022-09-02 12:24:51.259030,24.4385365598,98773.0023202,24.4385365598,None
2022-09-02 12:24:51.674588,24.4504564212,98773.1948775,24.4504564212,None
2022-09-02 12:24:52.089727,24.4614352424,98772.55274,24.4614352424,None
2022-09-02 12:24:52.438927,24.473355107,98772.4029912,24.473355107,None
2022-09-02 12:24:52.778947,24.473355107,98772.4029912,24.473355107,None
2022-09-02 12:24:53.185511,24.4855886539,98771.4477666,24.4855886539,None
2022-09-02 12:24:53.601513,24.4990769256,98771.5483105,24.4990769256,None
2022-09-02 12:24:54.017230,24.5122515185,98771.2564833,24.5122515185,None
2022-09-02 12:24:54.432760,24.5122515185,98771.2564833,24.5122515185,None
2022-09-02 12:24:54.841618,24.5251124327,98771.5989311,24.5251124327,None
2022-09-02 12:24:55.181923,24.5389143914,98771.407124,24.5389143914,None
2022-09-02 12:24:55.524023,24.5533437143,98771.9998748,24.5533437143,None
2022-09-02 12:24:55.936040,24.5533437143,98771.9998748,24.5533437143,None
2022-09-02 12:24:56.285298,24.5690277636,98773.4773988,24.5690277636,None
2022-09-02 12:24:56.626158,24.5822023672,98772.671825,24.5822023672,None
2022-09-02 12:24:57.033910,24.5953769729,98772.2084072,24.5953769729,None
2022-09-02 12:24:57.389617,24.5953769729,98772.2084072,24.5953769729,None
2022-09-02 12:24:57.729850,24.609492624,98772.4085481,24.609492624,None
2022-09-02 12:24:58.133071,24.622980915,98772.1661778,24.622980915,None
2022-09-02 12:24:58.474757,24.6361555268,98771.5313597,24.6361555268,None
2022-09-02 12:24:58.815598,24.6361555268,98771.5313597,24.6361555268,None
2022-09-02 12:24:59.225101,24.6505848659,98771.6101993,24.6505848659,None
2022-09-02 12:24:59.642914,24.6650142074,98771.5178089,24.6650142074,None
2022-09-02 12:25:00.062953,24.678502507,98771.7885519,24.678502507,None
2022-09-02 12:25:00.481204,24.6926181717,98771.3036062,24.6926181717,None
2022-09-02 12:25:00.898752,24.6926181717,98771.3036062,24.6926181717,None
2022-09-02 12:25:01.317326,24.7064201571,98771.4531222,24.7064201571,None
2022-09-02 12:25:01.712201,24.7205358264,98771.4814799,24.7205358264,None
2022-09-02 12:25:02.052994,24.7352788611,98771.7810783,24.7352788611,None
2022-09-02 12:25:02.398237,24.7352788611,98771.7810783,24.7352788611,None
2022-09-02 12:25:02.817151,24.7490808534,98771.9303756,24.7490808534,None
2022-09-02 12:25:03.235713,24.7647649382,98772.0376996,24.7647649382,None
2022-09-02 12:25:03.587762,24.7791942987,98771.7734519,24.7791942987,None
2022-09-02 12:25:03.929268,24.7791942987,98771.7734519,24.7791942987,None
2022-09-02 12:25:04.339034,24.7939373435,98771.0456277,24.7939373435,None
2022-09-02 12:25:04.694755,24.808053027,98770.5599135,24.808053027,None
2022-09-02 12:25:05.037570,24.8227960766,98770.6878151,24.8227960766,None
2022-09-02 12:25:05.445910,24.8227960766,98770.6878151,24.8227960766,None
2022-09-02 12:25:05.865926,24.8381664928,98770.9157761,24.8381664928,None
2022-09-02 12:25:06.286212,24.8529095476,98770.5299106,24.8529095476,None
2022-09-02 12:25:06.641983,24.8670252407,98770.3862089,24.8670252407,None
2022-09-02 12:25:06.984653,24.883023029,98770.7140392,24.883023029,None
2022-09-02 12:25:07.391628,24.883023029,98770.7140392,24.883023029,None
2022-09-02 12:25:07.805455,24.8987071381,98770.4780756,24.8987071381,None
2022-09-02 12:25:08.149603,24.9140775677,98770.7055844,24.9140775677,None
2022-09-02 12:25:08.491340,24.9319574587,98770.8198746,24.9319574587,None
2022-09-02 12:25:08.874802,24.9319574587,98770.8198746,24.9319574587,None
2022-09-02 12:25:09.216690,24.9492099886,98771.5188171,24.9492099886,None
2022-09-02 12:25:09.566363,24.9667762043,98771.7540479,24.9667762043,None
